ts	imei	mwra	p.android.packageinstaller	p.system	p.android.externalstorage	p.android.documentsui	p.android.gm	p.android.settings	p.android.chrome	p.olauncher	p.inputmethod.latin	p.android.gms	p.android.defcontainer	p.android.vending	p.dogalize	p.simulator	p.google	p.process.gapps	p.katana	p.gms.persistent	p.notifier	p.browser.provider
2018-05-11 21:43:00	8630330696303481867	1.00000	13.82561	11.01274	8.65264	7.50260	14.50402	9.46536	8.42014	1.00846	73.39236	60.65373	14.32565	35.56854	83.34713	19.66247	4.90595	95.24658	77.09403	87.99117	8.10929	48.33809
2018-05-11 21:44:00	8630330696303481891	1.00000	10.13315	9.66646	10.36170	11.99659	14.11118	6.12270	11.84042	0.05038	44.84016	67.38684	15.34800	82.26769	61.97332	18.42435	84.77394	90.95123	5.87598	23.64995	34.22732	89.93188
2018-05-11 21:45:00	3590433799317661024	1.00000	12.19713	9.64724	10.54015	9.05418	10.87858	8.63181	7.85403	0.01538	34.33720	54.27914	3.03614	34.64315	24.07348	34.56653	1.51297	67.56913	14.92096	44.34468	41.96013	67.64663
2018-05-11 21:46:00	3590433799317661511	1.00000	9.81057	7.87416	8.11865	14.62748	10.50814	8.71227	16.64619	0.01463	43.92707	56.48208	26.46022	59.85201	70.89730	64.45137	7.78968	7.27703	66.11463	53.09547	84.70373	6.00902
2018-05-11 21:47:00	863033069630348198	1.00000	11.30540	10.38492	10.47143	6.76365	8.30241	8.07533	8.20681	0.00770	45.27425	50.22355	46.73044	8.80980	29.00293	58.29768	61.58243	8.81986	44.76565	60.95884	4.61205	45.69510
2018-05-11 21:48:00	863033069630348719	0.00000	11.27873	11.32930	10.66354	12.80505	12.59210	13.16896	7.32031	0.25045	39.03900	51.41395	18.61650	73.00711	53.63830	56.33988	14.21766	8.59476	16.56733	81.24221	2.37303	66.15777
2018-05-11 21:49:00	359043379931766494	1.00000	5.58785	9.49673	8.00073	12.20056	13.15415	9.51994	12.22907	0.02113	17.86253	47.79582	15.70127	0.50626	87.80884	68.95639	90.62564	71.09294	68.22202	51.34413	21.04611	85.97527
2018-05-11 21:50:00	3590433799317661008	1.00000	12.53868	7.06176	6.45679	14.33038	10.63974	9.28226	15.59705	0.01924	55.45245	57.73758	79.10730	67.01575	21.52859	17.11690	1.99689	37.58259	27.41241	40.28367	2.32327	66.43037
2018-05-11 21:51:00	863033069630348628	0.00000	13.44654	14.77388	9.99894	9.86511	11.50993	8.88935	5.08930	0.10741	24.69413	49.19559	67.35676	5.55572	58.70071	36.47155	66.58177	58.58972	65.77751	84.00365	22.55617	33.25223
2018-05-11 21:52:00	3590433799317662238	1.00000	13.61199	6.83725	9.44368	10.31944	10.19604	8.13398	8.71630	0.00997	55.57641	41.44685	36.11975	95.10046	84.29404	44.65751	1.26213	26.51185	12.23718	26.61609	80.99077	76.48646
2018-05-11 21:53:00	8630330696303481875	1.00000	13.38423	6.52539	10.70777	10.86029	9.31169	12.63299	12.53142	1.03598	45.83038	55.81463	5.81797	69.80916	75.61181	19.13533	90.22968	51.65247	35.73470	50.90736	67.16099	99.50332
2018-05-11 21:54:00	863033069630348974	1.00000	10.95362	7.86361	11.47021	11.76167	12.29600	9.30181	11.71855	0.38907	55.46314	36.97889	37.41111	44.66513	72.17825	27.09990	1.13637	2.48154	18.71822	30.18987	31.34624	29.32657
2018-05-11 21:55:00	863033069630348958	0.00000	3.38414	10.42156	12.46847	13.73140	13.21352	12.40664	10.29801	0.18794	58.82486	54.31574	23.02774	18.47940	37.93122	7.01701	8.73146	81.12640	33.86824	47.48832	67.13380	45.75497
2018-05-11 21:56:00	3590433799317661610	0.00000	13.56848	8.90734	9.59496	8.25079	13.46548	7.76897	8.41907	0.05046	60.23354	72.55826	37.09375	67.48880	12.94341	89.93744	54.31190	98.47132	43.24302	1.20730	73.42016	20.36656
2018-05-11 21:57:00	3590433799317662295	1.00000	8.35597	10.07497	9.10934	14.18166	12.18547	5.44834	13.16343	0.02216	43.73373	55.79733	90.77415	50.01272	85.29662	72.39877	79.78512	11.72525	97.87664	30.86299	64.51525	41.87030
2018-05-11 21:58:00	863033069630348453	0.00000	3.93305	4.19963	13.60025	11.94303	6.16589	14.54305	10.41857	0.00188	52.83304	57.75643	46.78190	9.47811	57.37541	83.33644	59.53328	84.11293	86.72539	16.90946	9.05617	55.24927
2018-05-11 21:59:00	8630330696303482097	1.00000	9.07350	7.41855	9.47724	14.71475	12.80156	9.36044	10.43951	13.72966	12.34810	49.82823	17.75766	7.18922	56.83577	57.78195	84.26883	27.15291	23.60464	39.30649	19.08026	95.44014
2018-05-11 22:00:00	8630330696303481032	1.00000	11.92956	9.61372	10.75949	6.79967	11.17457	8.26607	9.89189	1.14737	49.07928	53.02901	52.14634	85.82813	62.67960	17.33465	43.07400	65.71236	78.37511	90.02825	92.29354	43.13443
2018-05-11 22:01:00	3590433799317662386	1.00000	13.12275	8.15963	7.37561	9.11665	9.84836	9.87966	11.68930	0.00551	30.24060	78.23588	53.33665	27.39895	72.97831	44.88798	47.25311	40.21455	75.10219	84.80204	25.69120	29.79157
2018-05-11 22:02:00	359043379931766890	1.00000	9.76282	10.95616	9.92516	11.47733	12.13176	10.06442	11.82029	0.00722	27.54924	53.07389	96.89908	14.55360	93.20282	75.73996	32.11561	98.56380	41.27610	53.32481	59.31389	36.82666
2018-05-11 22:03:00	359043379931766577	1.00000	7.07862	9.25068	9.92205	14.00554	13.48586	6.43047	12.35257	0.90567	54.04209	43.51946	55.20036	88.74812	18.34994	95.64821	40.28084	2.43445	1.86360	53.26639	48.56800	57.73127
2018-05-11 22:04:00	8630330696303481453	1.00000	11.81159	9.68855	9.19839	10.74009	12.49078	9.79381	7.93461	0.15200	53.51973	45.36712	82.10172	57.90175	63.32123	35.64787	94.16675	52.69601	94.87174	37.47070	22.35203	85.73859
2018-05-11 22:05:00	359043379931766106	0.00000	7.46549	7.70288	13.91607	13.60617	10.23106	10.25564	8.05198	0.51411	55.46397	46.31189	61.55829	14.74806	35.97466	15.03045	14.15473	68.16312	17.39619	10.15070	41.21359	52.91534
2018-05-11 22:06:00	3590433799317661941	1.00000	9.18612	8.80837	6.78262	13.94392	12.66383	10.40961	11.83979	0.02326	43.03849	77.58241	0.72092	65.33229	93.34529	54.92952	70.66958	29.00093	3.89826	3.95462	69.54633	62.06525
2018-05-11 22:07:00	3590433799317661545	0.00000	11.57349	13.25628	14.48324	6.37146	12.56285	14.23140	8.67520	1.14125	72.32535	31.07320	43.38462	12.79249	60.47455	3.54427	16.22750	77.34061	22.80837	80.56968	52.86363	87.62258
2018-05-11 22:08:00	3590433799317661206	1.00000	10.53979	10.21861	8.57184	8.39453	8.89880	10.49841	11.37259	0.49577	48.25448	62.04208	42.14958	83.28793	88.27894	83.21283	24.94037	20.28029	15.13529	40.29136	42.79966	20.33456
2018-05-11 22:09:00	359043379931766593	1.00000	13.92506	8.59888	12.33538	10.11400	12.93686	11.85168	12.31099	0.17714	57.24374	41.11352	31.47263	79.90086	73.64758	27.05706	3.34056	2.98882	70.13867	34.48865	32.56133	39.73308
2018-05-11 22:10:00	863033069630348933	0.00000	8.63712	10.62031	10.83347	12.58035	9.45652	11.61059	6.55065	0.04044	51.26785	58.69737	75.24901	63.68980	51.81209	86.68016	87.57572	89.79856	97.47714	52.77472	18.63730	57.60209
2018-05-11 22:11:00	3590433799317662055	1.00000	8.77667	7.37634	8.65051	12.02757	12.06947	12.22023	14.42212	0.06549	49.37954	52.43274	10.51623	3.54126	36.33333	53.82676	98.87235	72.07770	64.24593	74.65637	39.46742	70.18606
2018-05-11 22:12:00	359043379931766882	1.00000	9.62139	11.02183	8.96169	9.89247	12.14661	10.47122	6.41944	0.59545	57.07106	38.80045	3.14111	32.69263	27.17952	80.86083	74.33188	95.46248	34.26915	85.99032	34.41151	45.10330
2018-05-11 22:13:00	8630330696303481305	0.00000	11.49941	8.42218	12.63379	11.27969	7.91727	13.10324	10.04931	0.00510	54.36976	39.46244	66.45866	89.83354	60.32565	11.60250	89.24452	10.01162	84.17226	9.52938	13.18853	96.05894
2018-05-11 22:14:00	863033069630348735	0.00000	12.52568	13.78159	13.63086	8.07009	8.23218	13.11154	8.19507	0.00564	30.34712	59.94650	40.52892	85.01265	27.65515	27.40629	62.79923	27.85999	90.14212	79.98767	11.30273	16.07012
2018-05-11 22:15:00	863033069630348727	1.00000	16.44862	8.60158	8.51251	7.13638	12.44816	9.56790	12.12868	0.17982	46.12106	53.19626	24.76066	11.95340	83.53442	69.40199	99.80065	6.98785	89.42596	90.42036	35.46499	82.17302
2018-05-11 22:16:00	863033069630348321	1.00000	12.70584	9.60918	12.87323	6.89075	8.61408	6.68283	4.23129	0.00967	61.93341	51.53017	34.86994	67.33773	49.70009	79.85563	80.00555	73.19982	80.12288	33.21367	40.02177	78.56526
2018-05-11 22:17:00	3590433799317661347	1.00000	9.00763	9.58133	10.80652	12.32081	11.08678	10.34319	11.10493	0.05305	58.39580	57.33789	96.66255	81.27568	52.24506	61.11380	68.53428	30.05987	68.73145	13.88491	9.75995	57.69167
2018-05-11 22:18:00	8630330696303482451	1.00000	16.62722	8.47883	8.22643	11.81261	16.95718	10.92469	10.10839	0.37643	61.61561	47.86591	69.28068	56.75134	96.76058	59.12490	50.18238	55.09194	43.02288	87.86508	22.01014	82.38687
2018-05-11 22:19:00	8630330696303481800	1.00000	7.81833	8.06633	7.92267	13.91727	14.54663	7.39188	13.98926	0.30065	63.70671	44.40974	76.54186	96.84015	69.77956	88.40421	91.11812	86.69887	11.47933	15.55220	97.56597	58.75426
2018-05-11 22:20:00	3590433799317661289	0.00000	8.32553	9.02935	14.59771	11.37697	7.19846	12.07401	10.04608	0.04631	49.90181	58.41271	96.99180	2.53657	9.64698	44.70282	38.90464	12.80462	51.55990	65.24464	91.54320	65.77877
2018-05-11 22:21:00	3590433799317661586	0.00000	13.84548	11.57076	9.50944	7.45580	12.90022	10.44048	9.05425	0.39470	46.92463	63.79368	59.40636	25.01027	16.89583	86.84411	34.40494	98.56764	39.66350	57.36251	61.62466	98.51287
2018-05-11 22:22:00	3590433799317662170	1.00000	11.56142	9.17127	9.70333	9.91589	11.45751	9.28366	6.99040	0.13715	58.64997	55.96154	65.88401	69.57408	36.15737	49.15066	0.06724	7.19187	62.88930	66.13309	47.20781	39.68482
2018-05-11 22:23:00	3590433799317661636	1.00000	7.92991	7.56247	11.01032	10.10545	12.83829	10.89004	12.42171	0.07297	72.28107	49.99384	91.26156	9.71811	45.18559	30.78614	88.27169	63.44043	9.14661	86.72413	26.11082	24.73952
2018-05-11 22:24:00	3590433799317661933	1.00000	7.26012	9.26505	11.02902	12.81051	12.67656	8.48287	11.57083	0.72716	54.60683	56.65186	29.57705	54.93603	6.50812	51.47014	21.10600	98.09606	96.30546	32.30902	77.51814	18.39875
2018-05-11 22:25:00	863033069630348966	0.00000	9.17581	7.22780	11.54421	13.30315	7.65906	12.42249	6.42046	0.18113	47.41910	39.29729	90.87855	30.03355	6.79981	77.12126	33.26756	66.62949	94.64493	1.10909	6.12981	21.80541
2018-05-11 22:26:00	8630330696303481230	1.00000	11.21096	9.78526	11.12687	11.93849	12.49956	7.67991	12.34316	0.03708	63.13322	49.13750	85.23989	90.41401	41.76198	84.01312	44.28037	50.57643	57.35705	23.41879	84.75871	71.00051
2018-05-11 22:27:00	3590433799317661081	1.00000	12.56906	6.65150	7.48682	11.82320	13.05444	9.25699	11.82495	0.16222	45.98166	51.00297	71.88377	61.98389	55.32204	10.28662	24.80669	36.40061	4.28802	47.76581	24.30058	48.32761
2018-05-11 22:28:00	3590433799317661750	1.00000	12.16671	14.43880	8.24804	5.00754	16.12841	9.27741	8.63054	0.22981	49.72534	40.09996	35.69199	5.58605	78.03995	96.79525	10.12354	91.61752	38.39107	79.61842	70.87827	68.82047
2018-05-11 22:29:00	359043379931766809	1.00000	11.65493	8.83840	9.73711	10.32968	10.20059	9.29035	8.30280	0.05476	73.68691	57.83960	92.08738	15.10319	10.57784	59.05496	10.81249	40.32730	91.97261	36.30252	3.79059	66.54262
2018-05-11 22:30:00	359043379931766221	0.00000	11.00970	12.74894	13.59774	7.76133	6.93345	15.48166	7.62657	0.00125	22.95848	44.90219	43.15544	64.51656	49.70363	74.55001	86.62569	35.64318	71.11790	5.22528	6.23282	7.00081
2018-05-11 22:31:00	863033069630348396	0.00000	13.29642	10.91460	12.47689	11.92613	10.24332	11.95730	9.66672	1.09673	59.70560	49.02045	56.26054	42.63401	42.36197	42.33364	1.76142	38.71083	97.45092	28.67443	72.92741	17.78561
2018-05-11 22:32:00	359043379931766197	0.00000	6.76030	6.61741	13.45243	13.54278	10.58096	13.22436	11.21556	0.00592	69.76421	50.33991	13.64960	57.39490	83.43075	93.29221	67.06264	75.19522	38.16991	12.71483	76.89750	6.08670
2018-05-11 22:33:00	359043379931766536	1.00000	12.90283	7.89191	10.85868	9.00752	10.47296	8.93908	10.08451	0.32570	40.65954	19.49190	54.72055	30.93361	32.07898	7.70218	76.33941	67.61794	24.36591	96.54610	8.32641	99.51381
2018-05-11 22:34:00	8630330696303481297	0.00000	13.92440	7.42206	8.06275	13.37109	12.27731	11.19036	8.42934	0.00473	50.25442	49.65118	75.78799	33.18081	17.17325	35.01801	23.09910	23.91404	99.52971	33.48078	49.05220	33.92016
2018-05-11 22:35:00	3590433799317661313	1.00000	10.12925	9.99450	10.25830	10.77177	9.90265	10.13834	10.68205	0.10547	28.04883	61.08547	18.56230	3.76354	62.08141	59.29101	95.49392	22.75296	41.94270	24.14744	96.84736	6.48236
2018-05-11 22:36:00	3590433799317662113	1.00000	11.67781	9.28759	8.99525	12.48641	13.83513	11.65625	7.31935	0.09891	33.56116	58.46449	25.50154	95.37933	22.99519	86.89921	65.23901	67.79940	53.72449	25.20779	24.97123	93.71697
2018-05-11 22:37:00	863033069630348511	1.00000	7.58557	5.54300	9.18567	9.33325	16.42626	13.72350	12.46452	0.16935	50.87239	68.90891	57.53145	85.59805	86.28428	63.00789	16.69254	98.94405	25.61274	32.84094	50.67772	93.19010
2018-05-11 22:38:00	8630330696303481776	1.00000	13.12300	8.86139	10.04757	11.47943	14.28916	11.89049	10.30854	0.21727	46.97127	45.23564	22.43060	70.72169	98.79603	20.51020	58.75661	46.18991	10.90718	48.66145	81.40676	27.97768
2018-05-11 22:39:00	3590433799317661081	1.00000	15.41516	8.06503	10.00974	6.82834	9.54087	10.33783	12.17372	0.12043	32.83102	40.90227	89.89201	54.99382	9.81119	41.70151	68.24041	88.59838	87.88620	89.27566	0.99032	84.28199
2018-05-11 22:40:00	359043379931766643	1.00000	11.15445	10.04404	7.44501	13.22674	13.94843	9.08103	11.50514	0.08754	49.86828	50.40501	63.30615	24.33837	47.30693	92.89821	5.38347	37.04616	13.01434	47.86701	89.12309	20.61342
2018-05-11 22:41:00	863033069630348966	1.00000	13.75333	8.88606	8.55724	7.59090	12.51218	9.62393	12.25398	0.08975	37.70298	50.57007	32.83816	70.80085	63.23300	72.06298	60.16296	51.70193	65.58872	29.45444	12.20534	54.88452
2018-05-11 22:42:00	359043379931766791	1.00000	10.08569	7.98938	8.91592	7.82740	7.63852	7.69014	10.30857	0.11956	40.92340	43.08507	96.32567	81.41681	40.92512	74.18945	52.82048	11.40389	79.61702	72.98523	43.70955	94.92091
2018-05-11 22:43:00	863033069630348818	1.00000	12.85807	9.24110	8.51386	13.24975	16.79807	9.66708	7.21743	0.04260	54.74553	58.99550	93.23059	71.69416	35.21820	26.56073	14.27073	60.84810	12.13426	54.41304	78.73547	55.81486
2018-05-11 22:44:00	8630330696303481909	1.00000	12.80202	6.65038	8.06082	11.28832	14.42054	10.14964	15.19085	0.00456	37.34449	34.86695	61.59174	60.03047	91.95665	62.01713	62.75070	87.95294	67.72576	79.44066	68.97556	34.77179
2018-05-11 22:45:00	863033069630348222	1.00000	15.32505	10.26686	10.10034	10.45946	16.39014	10.60335	6.36013	0.02415	30.46769	59.34545	90.60577	40.31937	48.55806	37.03117	64.97228	59.30871	96.60055	94.15151	4.40927	51.36532
2018-05-11 22:46:00	3590433799317661008	1.00000	13.19282	8.89621	9.25918	9.50818	13.47244	8.41261	7.80783	0.00750	33.91311	68.55436	13.33796	47.80661	25.93409	95.51921	77.29753	76.44832	54.81262	46.59843	29.56157	63.32367
2018-05-11 22:47:00	359043379931766619	1.00000	10.56752	10.45911	9.23989	10.92226	13.74119	8.84257	4.17765	0.44341	44.34689	41.95151	3.09641	93.01254	17.10907	64.83734	16.07295	93.15174	37.63955	86.41212	91.83263	0.13918
2018-05-11 22:48:00	359043379931766510	0.00000	10.28511	12.04984	14.68880	11.64328	8.93585	13.55536	9.40932	0.00438	51.33076	49.82300	41.62438	93.60921	80.69962	18.56289	67.79312	44.05978	93.47988	9.97820	42.00701	53.72435
2018-05-11 22:49:00	3590433799317662279	0.00000	12.19601	8.62638	12.05773	10.67830	10.30377	9.79616	5.14899	0.26596	42.74485	40.50844	44.14146	49.41188	22.12211	50.91949	70.13535	20.34617	13.79278	0.20789	83.65850	17.93165
2018-05-11 22:50:00	8630330696303481305	0.00000	8.42746	13.12905	12.56786	9.87322	13.23585	11.10983	10.42092	0.09330	46.62646	66.36503	52.51369	97.92462	48.68543	84.46392	19.05499	28.44904	48.98403	66.12528	16.92966	42.37223
2018-05-11 22:51:00	863033069630348024	0.00000	8.89012	13.56201	12.26321	5.98315	11.73007	12.58903	9.20561	2.07972	56.00732	41.67937	84.94346	67.87347	36.82218	0.84196	71.61030	76.61702	56.47643	70.74598	20.67840	35.24804
2018-05-11 22:52:00	359043379931766817	1.00000	8.76817	9.94408	10.47518	12.84076	11.33934	10.00470	12.07152	0.81249	25.57549	67.49056	6.71835	48.60268	43.64274	27.02224	34.82436	72.62957	28.75815	23.60646	89.90072	25.72126
2018-05-11 22:53:00	8630330696303481297	0.00000	8.24372	8.07889	12.45312	15.23563	7.68904	13.69668	7.39941	0.07254	22.56860	54.21947	56.57987	68.56010	80.46350	91.56160	0.22150	69.35684	5.54107	1.71121	28.25996	40.95743
2018-05-11 22:54:00	8630330696303481537	1.00000	15.30972	7.47343	8.80516	8.51298	12.38985	9.21589	12.83229	0.01499	61.44295	20.24918	24.54143	13.20521	70.30740	48.10205	48.00188	91.30023	49.97181	73.84564	45.62003	52.19133
2018-05-11 22:55:00	863033069630348040	1.00000	10.11820	11.92475	9.49368	8.69286	14.20189	9.02500	6.66782	1.87438	36.71181	75.84635	99.93000	40.42240	66.81309	19.64999	15.46251	79.66107	68.21543	28.32452	50.70149	98.34334
2018-05-11 22:56:00	8630330696303481677	0.00000	7.75000	13.09385	17.68286	4.37609	5.35862	13.23420	10.68608	0.49872	33.15826	41.63104	64.70771	0.86491	48.76314	70.96863	77.45550	78.90875	9.45910	51.92428	66.29061	16.42409
2018-05-11 22:57:00	863033069630348867	1.00000	10.16308	7.38506	9.45947	11.54569	15.08377	9.46321	13.11590	0.18744	43.91713	54.23380	37.29181	17.60450	7.96026	26.78164	82.06320	81.12920	43.43904	91.88878	42.45682	93.82204
2018-05-11 22:58:00	863033069630348339	1.00000	15.06654	5.98087	8.85675	9.93114	12.95548	9.30277	13.06156	0.25241	55.56347	40.77377	93.01418	82.02959	92.73613	33.28366	85.21105	65.00435	60.75299	34.24660	17.65488	55.90035
2018-05-11 22:59:00	863033069630348297	1.00000	14.26146	8.09183	8.76306	9.57232	14.87804	9.35467	10.15224	0.04026	41.62585	55.40386	67.25367	72.74010	75.24635	69.55729	76.78250	57.42635	98.48091	44.78293	16.31943	31.47864
2018-05-11 23:00:00	359043379931766049	0.00000	8.11683	9.33335	14.24049	12.24777	11.53686	15.65426	14.53657	0.00901	55.60859	58.85527	39.24313	5.13756	2.88585	38.17806	28.21213	18.54778	81.86023	28.90157	4.18821	82.76857
2018-05-11 23:01:00	8630330696303481081	0.00000	10.66016	12.24620	12.07888	9.03699	8.66561	11.86962	7.93486	0.86620	33.97905	58.40564	17.28952	34.24522	76.24160	99.42167	52.57742	37.45255	49.46310	74.47828	61.07344	47.44267
2018-05-11 23:02:00	3590433799317662469	0.00000	5.87151	11.09426	8.37542	13.35998	11.83700	6.99911	10.56451	0.02858	89.49063	41.72011	42.09089	28.88304	32.01896	83.19880	68.28629	54.89479	56.36266	35.70705	53.80743	88.57210
2018-05-11 23:03:00	8630330696303481495	1.00000	9.38862	6.90043	6.55617	14.82911	13.89366	7.98224	16.37788	0.03267	51.95720	51.73798	78.40438	1.31601	94.86693	53.50320	58.22550	43.42703	77.57712	7.05103	26.97339	53.96057
2018-05-11 23:04:00	3590433799317661644	0.00000	11.54419	9.18117	15.32883	11.31559	7.39969	11.07382	9.30503	0.06749	72.21705	64.71759	64.81303	13.00611	54.23911	37.23953	44.51148	24.82678	75.50914	2.71028	55.64520	28.22605
2018-05-11 23:05:00	8630330696303481701	1.00000	9.21336	6.76776	7.29307	13.50182	15.43634	9.87923	12.56947	0.75479	40.98891	55.96515	6.66894	34.23916	1.03700	53.12794	67.91332	89.18232	8.39061	73.20778	71.94471	10.22512
2018-05-11 23:06:00	359043379931766627	1.00000	15.72436	6.44742	9.61481	8.26620	9.21577	9.41908	11.50301	0.16623	44.59393	51.37951	32.27876	28.38033	77.48275	41.87162	39.62146	25.43338	96.93360	68.52869	7.00107	17.27420
2018-05-11 23:07:00	8630330696303482469	1.00000	7.99435	10.07292	8.85978	10.91580	12.29791	11.08142	11.14674	0.01810	56.51450	63.25959	16.42899	79.53350	28.65379	30.88637	34.01326	3.35577	37.27006	30.77774	37.72951	91.40283
2018-05-11 23:08:00	8630330696303481370	1.00000	14.14257	5.39425	6.82814	12.14793	17.65538	8.15333	17.49708	0.00573	33.34440	57.83420	13.32749	28.46155	63.78203	49.22869	94.10054	78.00481	53.77748	37.60449	44.58890	84.20491
2018-05-11 23:09:00	359043379931766544	0.00000	7.20561	8.94411	11.18108	12.38803	10.14957	13.68887	6.02075	0.09846	46.63588	59.40211	56.52232	41.84715	88.36071	84.18514	78.25067	20.63865	46.02040	55.13870	89.92701	9.60932
2018-05-11 23:10:00	3590433799317662063	0.00000	9.53145	9.94137	13.38036	9.03627	9.90239	13.06793	10.76671	0.03123	42.64449	65.65491	36.03193	40.76971	7.55243	21.67128	91.96360	81.08507	24.05690	33.91228	43.29725	52.78811
2018-05-11 23:11:00	3590433799317662188	0.00000	8.94491	13.23553	15.11784	5.45661	9.07157	14.24847	9.77000	0.11987	49.69747	48.52027	96.91435	93.07005	56.03578	28.07484	59.76412	3.04772	67.37396	70.64412	37.24377	36.52471
2018-05-11 23:12:00	8630330696303482055	0.00000	10.51702	7.64204	14.21324	11.43948	6.42988	11.21384	6.07782	0.57579	44.64197	58.34013	45.98593	37.55184	98.05942	7.98917	95.75324	84.32885	28.67616	79.39223	33.34162	74.46069
2018-05-11 23:13:00	359043379931766239	1.00000	11.69048	9.32628	8.49746	8.73942	11.83446	9.05228	12.87700	0.64625	45.52336	46.56305	32.21759	13.70244	43.28203	60.75582	61.89501	23.84234	17.21302	90.28335	63.47922	41.63868
2018-05-11 23:14:00	3590433799317661693	1.00000	6.93733	9.50717	8.45883	14.76570	8.06403	9.51803	12.87727	0.05923	48.47400	35.34925	60.50758	51.66224	42.00021	69.83792	79.23271	46.12390	62.52875	97.31979	27.56391	1.03962
2018-05-11 23:15:00	863033069630348271	1.00000	8.58736	6.97850	8.32199	11.58458	13.79513	9.49978	15.24811	0.02652	31.71660	52.88988	68.78754	93.29871	18.16578	4.31907	7.99010	64.86753	77.71669	82.68358	68.27097	86.30876
2018-05-11 23:16:00	3590433799317661735	1.00000	10.57611	11.33017	8.94635	13.72960	11.33002	7.47935	10.97937	0.80576	50.84910	59.49547	12.02163	96.36851	61.78592	81.05691	42.01675	40.75479	20.94339	67.47012	24.30139	89.35262
2018-05-11 23:17:00	359043379931766411	1.00000	12.58007	10.27360	7.86642	5.48487	10.88030	8.09756	11.69407	0.09521	64.78907	32.51406	15.63257	37.51082	5.17579	31.16800	62.26630	73.72677	57.12369	70.52108	58.02656	99.48393
2018-05-11 23:18:00	3590433799317662287	1.00000	13.04197	10.17954	4.81295	15.93711	14.98158	6.73978	14.57909	0.00194	29.71204	43.95789	92.94152	57.62664	7.05881	42.84143	68.13310	33.57214	48.95784	56.08907	72.77390	25.55716
2018-05-11 23:19:00	863033069630348321	1.00000	12.68165	12.12165	5.12865	10.38728	16.81679	11.62192	8.87777	0.04743	43.39731	72.19608	80.46588	82.16449	47.01859	52.78479	30.87516	97.75267	58.75630	40.88455	83.56912	68.65545
2018-05-11 23:20:00	8630330696303481404	1.00000	14.27588	8.11781	8.22082	15.46263	14.52449	14.10090	9.46741	0.06033	35.17783	57.89651	39.91264	86.03373	7.76258	18.19713	17.64174	37.26710	87.92348	16.10910	17.46064	80.99566
2018-05-11 23:21:00	863033069630348065	0.00000	10.92163	13.11584	8.86943	10.35273	12.84975	11.47247	9.35893	0.07999	21.95190	32.37681	51.97615	2.78474	40.30740	4.59490	98.67968	35.80919	13.87701	19.33761	84.62947	50.68228
2018-05-11 23:22:00	3590433799317661800	0.00000	8.83698	12.02145	11.95048	9.73610	6.13218	12.99935	7.86838	0.02959	40.65664	63.13737	15.31623	42.17545	6.97501	96.03962	33.88210	12.78582	13.12567	4.41664	34.03242	82.77777
2018-05-11 23:23:00	3590433799317661370	0.00000	11.03770	12.64498	10.74837	12.84922	12.15690	12.26539	8.25317	0.07291	41.64927	46.28820	0.40152	3.89430	13.27019	53.16865	88.10024	73.31886	98.80842	40.91638	9.00985	7.65191
2018-05-11 23:24:00	3590433799317662238	0.00000	8.21212	7.81989	11.85650	15.54096	10.80949	12.58063	9.57867	0.18520	38.40345	47.09335	58.50338	39.36037	96.61807	66.06206	12.48218	74.86900	61.19527	56.94452	59.67755	20.51519
2018-05-11 23:25:00	3590433799317661735	1.00000	10.39812	11.57832	8.94018	5.90401	12.09203	8.06905	7.91668	0.24269	60.18779	44.39910	72.76003	91.67727	19.21326	42.78285	8.66832	27.63830	72.80435	46.76217	0.18983	48.83810
2018-05-11 23:26:00	359043379931766734	1.00000	14.96325	6.19497	8.37548	10.06758	13.21975	10.42724	14.27315	0.07339	65.93233	41.88784	30.65559	5.63119	24.26827	65.48845	39.81859	98.83977	10.29642	95.43137	44.87891	5.23795
2018-05-11 23:27:00	863033069630348701	0.00000	9.37128	12.21782	15.34401	7.27968	9.34234	15.69155	11.04714	0.00594	43.82304	49.76537	7.81810	76.80473	38.31651	66.07514	84.03446	36.75595	40.03497	51.90513	46.21771	73.20476
2018-05-11 23:28:00	3590433799317662469	1.00000	11.36721	9.97997	9.33580	16.11915	18.02492	11.84844	3.82718	0.56402	72.58750	32.94453	98.06003	81.00804	97.84375	11.33405	69.95292	62.49858	24.99601	28.00223	46.10139	0.40993
2018-05-11 23:29:00	863033069630348594	0.00000	9.85281	9.45374	14.65013	14.63317	10.03688	12.12472	9.66201	0.80469	59.55802	30.80442	10.47500	51.33030	12.94336	47.18229	61.44614	81.93529	21.84459	91.38418	39.53413	86.03279
2018-05-11 23:30:00	359043379931766858	1.00000	7.36962	11.15188	9.20945	13.25789	10.50486	7.96350	12.77177	0.04339	36.75480	56.99123	25.56715	17.57220	71.06643	96.76173	58.65139	32.07826	98.64774	50.58415	65.28126	71.28943
2018-05-11 23:31:00	3590433799317662444	0.00000	13.13790	9.06649	13.70038	12.49854	8.75027	11.24070	10.66544	0.01947	42.25346	27.17122	10.47118	2.04376	95.53614	73.98144	26.24869	17.37834	55.07290	36.23574	98.12953	31.52736
2018-05-11 23:32:00	863033069630348529	0.00000	11.03974	14.11982	10.96156	8.74275	8.31806	10.19995	8.17083	0.07907	54.68030	42.99228	10.29336	65.42745	99.53190	5.76754	27.78149	81.17146	21.98374	7.90654	91.39084	16.36097
