latitude	longitude	store_name	code	location	imei
40.11583	67.84222	Jizzax	UZ	Asia/Samarkand	3590433799317662386
50.76306	-1.29772	Cowes	GB	Europe/London	8630330696303481958
6.46838	-73.26022	Socorro	CO	America/Bogota	359043379931766999
42.52787	-70.92866	Peabody	US	America/New_York	863033069630348008
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	359043379931766502
37.16911	10.03478	El Alia	TN	Africa/Tunis	863033069630348560
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	3590433799317662014
4.94273	15.87735	Carnot	CF	Africa/Bangui	8630330696303481834
50.72043	11.34046	Rudolstadt	DE	Europe/Berlin	8630330696303481271
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	3590433799317661891
4.73245	-74.26419	Madrid	CO	America/Bogota	3590433799317661727
17.54907	82.85749	Elamanchili	IN	Asia/Kolkata	8630330696303481636
39.45621	-77.96389	Martinsburg	US	America/New_York	3590433799317662469
4.2475	9.00472	Idenao	CM	Africa/Douala	3590433799317662253
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	3590433799317661982
42	21.32778	Saraj	MK	Europe/Skopje	359043379931766551
35.89972	14.51472	Valletta	MT	Europe/Malta	8630330696303481891
9.92787	-84.13722	San Rafael	CR	America/Costa_Rica	3590433799317662170
43.41949	77.0202	Otegen Batyra	KZ	Asia/Almaty	863033069630348578
34.5624	38.28402	Tadmur	SY	Asia/Damascus	359043379931766189
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	863033069630348776
45.35	126.28333	Shuangcheng	CN	Asia/Shanghai	359043379931766106
13.51825	99.95469	Damnoen Saduak	TH	Asia/Bangkok	8630330696303481032
32.5007	-94.74049	Longview	US	America/Chicago	8630330696303482006
0.46005	34.11169	Busia	KE	Africa/Nairobi	8630330696303481602
50.82882	-0.32247	Lancing	GB	Europe/London	3590433799317661933
36.6009	126.665	Hongseong	KR	Asia/Seoul	8630330696303481008
42.28639	18.84	Budva	ME	Europe/Podgorica	8630330696303482139
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	8630330696303482097
36.6009	126.665	Hongseong	KR	Asia/Seoul	863033069630348172
-33.75881	150.99292	Baulkham Hills	AU	Australia/Sydney	8630330696303481016
40.63316	-74.13653	Port Richmond	US	America/New_York	863033069630348404
-21.44236	27.46153	Tonota	BW	Africa/Gaborone	8630330696303481834
40.65538	-74.38987	Scotch Plains	US	America/New_York	8630330696303481735
40.24537	-75.64963	Pottstown	US	America/New_York	8630330696303482410
46.32374	-120.00865	Sunnyside	US	America/Los_Angeles	359043379931766510
40.42386	-3.53261	San Fernando de Henares	ES	Europe/Madrid	8630330696303481875
-8.73508	24.99798	Kamina	CD	Africa/Lubumbashi	3590433799317661784
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	863033069630348198
42.64031	125.51176	Dongfeng	CN	Asia/Shanghai	3590433799317662444
14.67751	-60.94228	Le Robert	MQ	America/Martinique	8630330696303481339
49.820923	18.262524	Ostrava	CZ	Europe/Prague	863033069630348834
32.65246	51.67462	Isfahan	IR	Asia/Tehran	3590433799317662139
32.42067	-104.22884	Carlsbad	US	America/Denver	3590433799317661016
42.64031	125.51176	Dongfeng	CN	Asia/Shanghai	8630330696303481875
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	863033069630348081
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	3590433799317661180
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	359043379931766205
42.62833	20.89389	Glogovac	XK	Europe/Belgrade	3590433799317662352
36.21544	65.93249	Sar-e Pul	AF	Asia/Kabul	359043379931766973
27.34089	117.4831	Shaowu	CN	Asia/Shanghai	8630330696303481453
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	3590433799317661008
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	863033069630348008
51.14942	15.00835	Zgorzelec	PL	Europe/Warsaw	8630330696303481727
40.70995	0.57856	Amposta	ES	Europe/Madrid	3590433799317661776
36.76775	2.95924	Cheraga	DZ	Africa/Algiers	359043379931766213
42	21.32778	Saraj	MK	Europe/Skopje	863033069630348602
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	8630330696303481313
29.98869	122.20488	Zhoushan	CN	Asia/Shanghai	3590433799317662071
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	3590433799317662469
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	863033069630348404
10.61285	12.19458	Biu	NG	Africa/Lagos	8630330696303481255
35.95664	36.7138	Binnish	SY	Asia/Damascus	8630330696303481479
32.35126	-95.30106	Tyler	US	America/Chicago	8630330696303481917
16.06213	76.0586	Hungund	IN	Asia/Kolkata	863033069630348818
53.0233	-1.48119	Belper	GB	Europe/London	8630330696303482246
42.58342	-71.8023	Fitchburg	US	America/New_York	359043379931766858
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	359043379931766692
42.62833	20.89389	Glogovac	XK	Europe/Belgrade	8630330696303481180
53.63333	9.85	Halstenbek	DE	Europe/Berlin	359043379931766577
57.47908	-4.22398	Inverness	GB	Europe/London	8630330696303481651
38.40917	112.73333	Xinzhou	CN	Asia/Shanghai	3590433799317662451
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	3590433799317662006
22.98212	-80.58556	Corralillo	CU	America/Havana	3590433799317661149
-8.28333	-35.03333	Cabo	BR	America/Recife	863033069630348040
34.77453	-96.67834	Ada	US	America/Chicago	3590433799317661495
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	3590433799317661453
34.4833	136.84186	Toba	JP	Asia/Tokyo	8630330696303482428
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	359043379931766270
51.39323	0.47713	Strood	GB	Europe/London	8630330696303481388
40.72586	8.55552	Sassari	IT	Europe/Rome	359043379931766650
37.73604	-120.93549	Riverbank	US	America/Los_Angeles	8630330696303482113
54.8421	46.5813	Alatyr’	RU	Europe/Moscow	359043379931766189
-10.91111	-37.07167	Aracaju	BR	America/Maceio	359043379931766668
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	8630330696303481297
41.41204	2.18247	el Camp de l'Arpa del Clot	ES	Europe/Madrid	863033069630348834
44.99012	-123.02621	Keizer	US	America/Los_Angeles	863033069630348529
48.28259	9.72749	Ehingen	DE	Europe/Berlin	359043379931766031
46.18396	6.10237	Onex	CH	Europe/Zurich	8630330696303481552
17.54907	82.85749	Elamanchili	IN	Asia/Kolkata	359043379931766452
47.38093	-122.23484	Kent	US	America/Los_Angeles	3590433799317661800
46.32313	-0.45877	Niort	FR	Europe/Paris	863033069630348560
40.72816	-74.07764	Jersey City	US	America/New_York	8630330696303481156
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	863033069630348586
21.46527	83.97573	Sambalpur	IN	Asia/Kolkata	863033069630348263
53.94313	10.30215	Bad Segeberg	DE	Europe/Berlin	3590433799317661628
43.91452	-69.96533	Brunswick	US	America/New_York	3590433799317662378
40.72371	-73.95097	Greenpoint	US	America/New_York	3590433799317662261
42.16808	-88.42814	Huntley	US	America/Chicago	8630330696303481669
41.72063	12.6723	Ariccia	IT	Europe/Rome	863033069630348099
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	8630330696303481230
-19.72806	-50.19556	Iturama	BR	America/Sao_Paulo	3590433799317661677
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	3590433799317661628
44.85278	65.50917	Kyzylorda	KZ	Asia/Qyzylorda	8630330696303482063
12.1277	78.15794	Dharmapuri	IN	Asia/Kolkata	863033069630348396
30.21121	74.4818	Malaut	IN	Asia/Kolkata	3590433799317661982
50.56149	4.69889	Gembloux	BE	Europe/Brussels	3590433799317661289
35.89972	14.51472	Valletta	MT	Europe/Malta	3590433799317662097
37.73222	115.70111	Hengshui	CN	Asia/Shanghai	8630330696303481297
39.59611	27.02444	Edremit	TR	Europe/Istanbul	8630330696303481859
39.71734	-74.96933	Sicklerville	US	America/New_York	8630330696303481875
37.08819	-8.2503	Albufeira	PT	Europe/Lisbon	359043379931766916
53.95278	32.86389	Roslavl’	RU	Europe/Moscow	359043379931766627
30.5427	-97.54667	Hutto	US	America/Chicago	863033069630348974
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	359043379931766049
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	3590433799317662105
15.48131	-86.57415	Olanchito	HN	America/Tegucigalpa	8630330696303481867
-3.20333	-52.20639	Altamira	BR	America/Santarem	863033069630348255
41.80753	-87.65644	New City	US	America/Chicago	359043379931766817
-4.24444	-42.29444	Barras	BR	America/Fortaleza	8630330696303481099
50.74497	3.20639	Mouscron	BE	Europe/Brussels	3590433799317661958
40.78206	72.34424	Andijon	UZ	Asia/Tashkent	8630330696303482444
27.52948	68.75915	Khairpur Mir’s	PK	Asia/Karachi	8630330696303482253
34.25	135.31667	Iwade	JP	Asia/Tokyo	359043379931766346
38.06084	-97.92977	Hutchinson	US	America/Chicago	863033069630348396
44.99012	-123.02621	Keizer	US	America/Los_Angeles	8630330696303481966
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	8630330696303481685
21.59983	71.21169	Amreli	IN	Asia/Kolkata	863033069630348974
43.1009	-75.23266	Utica	US	America/New_York	8630330696303482436
12.74409	-8.07257	Kati	ML	Africa/Bamako	8630330696303482188
41.15612	1.10687	Reus	ES	Europe/Madrid	3590433799317661396
60.18427	24.95034	Kallio	FI	Europe/Helsinki	863033069630348453
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	3590433799317662014
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	8630330696303481206
40.60538	-73.75513	Far Rockaway	US	America/New_York	3590433799317661354
43.78956	7.60872	Ventimiglia	IT	Europe/Rome	8630330696303482188
53.81667	-3.05	Blackpool	GB	Europe/London	359043379931766577
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	863033069630348487
36.33011	138.89585	Annaka	JP	Asia/Tokyo	8630330696303481669
51.14942	15.00835	Zgorzelec	PL	Europe/Warsaw	3590433799317662360
45.79377	8.88104	Malnate	IT	Europe/Rome	863033069630348743
40.68066	-73.47429	Massapequa	US	America/New_York	863033069630348511
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	3590433799317662089
40.5576	-74.28459	Woodbridge	US	America/New_York	3590433799317662345
37.1759	128.9889	T’aebaek	KR	Asia/Seoul	3590433799317662436
39.57582	-105.11221	Ken Caryl	US	America/Denver	863033069630348701
40.64621	-73.97069	Kensington	US	America/New_York	359043379931766650
41.9001	-71.08977	Taunton	US	America/New_York	863033069630348271
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	8630330696303481792
48.07667	8.64409	Trossingen	DE	Europe/Berlin	8630330696303481024
-22.45667	-47.53028	Santa Gertrudes	BR	America/Sao_Paulo	8630330696303481768
43.78956	7.60872	Ventimiglia	IT	Europe/Rome	863033069630348925
47.92526	-97.03285	Grand Forks	US	America/Chicago	863033069630348123
40.42386	-3.53261	San Fernando de Henares	ES	Europe/Madrid	3590433799317662261
51.64316	-0.36053	Bushey	GB	Europe/London	3590433799317661685
-54.8	-68.3	Ushuaia	AR	America/Argentina/Ushuaia	3590433799317661552
37.30553	120.82747	Zhuangyuan	CN	Asia/Shanghai	359043379931766783
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	359043379931766528
34.61667	135.6	Yao	JP	Asia/Tokyo	8630330696303481644
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	8630330696303481644
50.56149	4.69889	Gembloux	BE	Europe/Brussels	3590433799317662493
45.40008	-73.58248	Sainte-Catherine	CA	America/Toronto	863033069630348545
-10.91722	-37.65	Lagarto	BR	America/Maceio	359043379931766437
49.5099	6.74549	Losheim	DE	Europe/Berlin	8630330696303481420
-8.05389	-34.88111	Recife	BR	America/Recife	3590433799317661909
58.1908	40.17171	Danilov	RU	Europe/Moscow	3590433799317661651
44.98901	38.94324	Yablonovskiy	RU	Europe/Moscow	863033069630348412
40.94065	-73.99681	Dumont	US	America/New_York	8630330696303481545
25.75728	75.37991	Deoli	IN	Asia/Kolkata	8630330696303482238
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	3590433799317661180
50.56149	4.69889	Gembloux	BE	Europe/Brussels	359043379931766650
41.80753	-87.65644	New City	US	America/Chicago	3590433799317662196
14.8361	120.97844	Guyong	PH	Asia/Manila	8630330696303481867
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	8630330696303482378
58.1908	40.17171	Danilov	RU	Europe/Moscow	3590433799317662345
34.31	-2.16	Jerada	MA	Africa/Casablanca	863033069630348107
37.49073	-2.77259	Baza	ES	Europe/Madrid	863033069630348784
64.5635	39.8302	Severodvinsk	RU	Europe/Moscow	8630330696303481958
44.89784	8.86374	Tortona	IT	Europe/Rome	863033069630348917
-7.76667	35.7	Iringa	TZ	Africa/Dar_es_Salaam	3590433799317661370
-34.88422	150.60036	Nowra	AU	Australia/Sydney	8630330696303481289
38.17492	-122.2608	American Canyon	US	America/Los_Angeles	3590433799317661891
34.95303	-120.43572	Santa Maria	US	America/Los_Angeles	359043379931766874
23.0072	-82.4017	Boyeros	CU	America/Havana	359043379931766866
50.64336	7.2278	Bad Honnef	DE	Europe/Berlin	359043379931766981
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	3590433799317661370
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	8630330696303482253
35.25064	-91.73625	Searcy	US	America/Chicago	359043379931766742
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	3590433799317662345
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	863033069630348842
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	3590433799317662063
-54.8	-68.3	Ushuaia	AR	America/Argentina/Ushuaia	863033069630348149
40.63316	-74.13653	Port Richmond	US	America/New_York	3590433799317661537
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	359043379931766775
25.6439	77.9129	Narwar	IN	Asia/Kolkata	8630330696303481537
29.53885	-95.44744	Fresno	US	America/Chicago	359043379931766825
48.35149	8.96317	Hechingen	DE	Europe/Berlin	3590433799317662477
37.08819	-8.2503	Albufeira	PT	Europe/Lisbon	863033069630348065
41.94175	123.50266	Hushitai	CN	Asia/Shanghai	3590433799317661289
26.2649	81.54855	Jais	IN	Asia/Kolkata	3590433799317662352
47.92526	-97.03285	Grand Forks	US	America/Chicago	359043379931766536
29.65163	-82.32483	Gainesville	US	America/New_York	8630330696303482253
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	863033069630348461
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	359043379931766205
40.81	-73.9625	Morningside Heights	US	America/New_York	3590433799317661669
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	3590433799317661958
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	359043379931766593
41.0051	-73.78458	Scarsdale	US	America/New_York	3590433799317661214
19.32932	-98.1664	Contla	MX	America/Mexico_City	863033069630348537
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	8630330696303481313
51.35084	-1.99421	Devizes	GB	Europe/London	8630330696303481875
12.37169	123.62494	Masbate	PH	Asia/Manila	3590433799317662469
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	3590433799317662410
42.55308	-87.93341	Pleasant Prairie	US	America/Chicago	8630330696303481370
29.98869	122.20488	Zhoushan	CN	Asia/Shanghai	8630330696303482402
42.7	27.25	Aytos	BG	Europe/Sofia	863033069630348776
4.2475	9.00472	Idenao	CM	Africa/Douala	3590433799317661198
40.82232	-74.15987	Nutley	US	America/New_York	359043379931766866
41.82143	41.77921	Kobuleti	GE	Asia/Tbilisi	3590433799317662147
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	863033069630348008
61.78491	34.34691	Petrozavodsk	RU	Europe/Moscow	863033069630348743
-33.75881	150.99292	Baulkham Hills	AU	Australia/Sydney	8630330696303481735
44.43579	26.01649	Sector 6	RO	Europe/Bucharest	3590433799317661487
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	8630330696303481883
55.85	37.56667	Likhobory	RU	Europe/Moscow	863033069630348404
41.80753	-87.65644	New City	US	America/Chicago	3590433799317662287
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	359043379931766023
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	8630330696303481966
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	3590433799317662220
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	3590433799317662246
1.6561	103.6032	Kulai	MY	Asia/Kuala_Lumpur	863033069630348842
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	3590433799317661362
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	863033069630348487
44.92934	37.99117	Krymsk	RU	Europe/Moscow	359043379931766833
-23.7975	-48.59278	Buri	BR	America/Sao_Paulo	3590433799317661230
37.30553	120.82747	Zhuangyuan	CN	Asia/Shanghai	3590433799317661792
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	8630330696303482048
50.23805	8.86704	Nidderau	DE	Europe/Berlin	8630330696303482055
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	359043379931766635
57.14369	-2.09814	Aberdeen	GB	Europe/London	8630330696303481362
40.92298	14.30935	Afragola	IT	Europe/Rome	359043379931766429
6.46346	-2.31938	Bibiani	GH	Africa/Accra	8630330696303481461
-8.76194	-63.90389	Porto Velho	BR	America/Porto_Velho	359043379931766825
46.32313	-0.45877	Niort	FR	Europe/Paris	3590433799317662329
39.96348	-4.83076	Talavera de la Reina	ES	Europe/Madrid	863033069630348974
28.98002	77.70636	Meerut	IN	Asia/Kolkata	8630330696303482261
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	863033069630348529
38.96667	-0.18333	Gandia	ES	Europe/Madrid	863033069630348784
52.14	5.58472	Barneveld	NL	Europe/Amsterdam	3590433799317662220
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	8630330696303481875
16.68911	98.50893	Myawadi	MM	Asia/Yangon	863033069630348040
21.46527	83.97573	Sambalpur	IN	Asia/Kolkata	863033069630348123
54.84444	38.16694	Kashira	RU	Europe/Moscow	8630330696303481925
59.80917	30.38167	Shushary	RU	Europe/Moscow	8630330696303482279
39.32011	-76.51552	Rosedale	US	America/New_York	3590433799317661826
34.65918	109.22921	Yanliang	CN	Asia/Shanghai	3590433799317662477
42.7392	-84.62081	Waverly	US	America/Detroit	3590433799317661586
44.73941	-93.12577	Rosemount	US	America/Chicago	3590433799317661271
14.62072	74.83554	Sirsi	IN	Asia/Kolkata	3590433799317661479
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	359043379931766064
37.60876	-77.37331	Mechanicsville	US	America/New_York	8630330696303481792
40.63316	-74.13653	Port Richmond	US	America/New_York	3590433799317662006
36	139.55722	Okegawa	JP	Asia/Tokyo	3590433799317661909
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	8630330696303481404
40.87363	14.34085	Volla	IT	Europe/Rome	8630330696303481412
65.84811	24.14662	Tornio	FI	Europe/Helsinki	8630330696303482428
42.93369	-72.27814	Keene	US	America/New_York	359043379931766874
40.49748	44.7662	Hrazdan	AM	Asia/Yerevan	863033069630348487
5.6561	-75.87877	Andes	CO	America/Bogota	8630330696303481537
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	8630330696303482188
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	3590433799317661826
7.06273	-1.4001	Mampong	GH	Africa/Accra	8630330696303481065
39.96097	-75.60804	West Chester	US	America/New_York	359043379931766957
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	359043379931766627
-28.24	-48.67028	Imbituba	BR	America/Sao_Paulo	863033069630348412
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	8630330696303482378
35.06667	135.21667	Sasayama	JP	Asia/Tokyo	8630330696303481289
40.67705	-73.89125	Cypress Hills	US	America/New_York	8630330696303482337
48.21644	9.02596	Albstadt	DE	Europe/Berlin	8630330696303481594
31.96258	73.97117	Naushahra Virkan	PK	Asia/Karachi	8630330696303481008
53.38333	-0.76667	Gainsborough	GB	Europe/London	359043379931766809
45.9836	12.70038	Cordenons	IT	Europe/Rome	359043379931766874
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	3590433799317661495
26.11527	86.59509	Supaul	IN	Asia/Kolkata	8630330696303482071
34.85	117.33333	Taozhuang	CN	Asia/Shanghai	359043379931766981
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	359043379931766049
43.41949	77.0202	Otegen Batyra	KZ	Asia/Almaty	8630330696303481842
46.32374	-120.00865	Sunnyside	US	America/Los_Angeles	8630330696303482238
14.46693	75.92694	Davangere	IN	Asia/Kolkata	3590433799317662121
41.66394	-83.55521	Toledo	US	America/New_York	3590433799317661743
10.29085	105.75635	Sa Dec	VN	Asia/Ho_Chi_Minh	3590433799317661792
40.94065	-73.99681	Dumont	US	America/New_York	863033069630348131
5.90702	116.10146	Donggongon	MY	Asia/Kuching	8630330696303482428
41.09822	120.74792	Nanpiao	CN	Asia/Shanghai	359043379931766361
37.49223	15.07041	Catania	IT	Europe/Rome	8630330696303482220
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	3590433799317661594
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	8630330696303481495
39.33427	-76.43941	Middle River	US	America/New_York	8630330696303482253
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	8630330696303482287
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	3590433799317661040
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	8630330696303482279
25.6439	77.9129	Narwar	IN	Asia/Kolkata	863033069630348271
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	3590433799317661487
40.67705	-73.89125	Cypress Hills	US	America/New_York	8630330696303481404
36	139.55722	Okegawa	JP	Asia/Tokyo	863033069630348578
48.90472	2.2469	La Garenne-Colombes	FR	Europe/Paris	8630330696303482022
44.85278	65.50917	Kyzylorda	KZ	Asia/Qyzylorda	863033069630348107
38.45598	48.87498	Astara	AZ	Asia/Baku	8630330696303481222
50.23805	8.86704	Nidderau	DE	Europe/Berlin	863033069630348008
32.35126	-95.30106	Tyler	US	America/Chicago	8630330696303482014
32.87533	71.57118	Daud Khel	PK	Asia/Karachi	3590433799317662469
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	3590433799317661495
34.95303	-120.43572	Santa Maria	US	America/Los_Angeles	8630330696303481214
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	359043379931766015
-28.81833	-52.51028	Soledade	BR	America/Sao_Paulo	863033069630348933
50.75	2.25	Saint-Omer	FR	Europe/Paris	863033069630348594
41.6764	-91.58045	Coralville	US	America/Chicago	8630330696303481669
43.1122	12.38878	Perugia	IT	Europe/Rome	359043379931766031
53.94313	10.30215	Bad Segeberg	DE	Europe/Berlin	8630330696303481081
35	136.51667	Komono	JP	Asia/Tokyo	863033069630348693
32.65246	51.67462	Isfahan	IR	Asia/Tehran	3590433799317661677
53.59782	34.33825	Dyat’kovo	RU	Europe/Moscow	3590433799317662386
45.49428	-122.86705	Aloha	US	America/Los_Angeles	359043379931766635
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	3590433799317661289
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	8630330696303481362
50.75767	-1.5443	Lymington	GB	Europe/London	3590433799317662220
11.00599	77.5609	Kangayam	IN	Asia/Kolkata	8630330696303482493
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	359043379931766916
39.45621	-77.96389	Martinsburg	US	America/New_York	3590433799317661461
42.35843	-71.05977	Boston	US	America/New_York	3590433799317662410
16.0567	103.65309	Roi Et	TH	Asia/Bangkok	863033069630348016
13.48082	-86.58208	Somoto	NI	America/Managua	8630330696303481354
33.7207	-116.21677	Indio	US	America/Los_Angeles	359043379931766155
27.34089	117.4831	Shaowu	CN	Asia/Shanghai	8630330696303481727
51.26	-2.1875	Westbury	GB	Europe/London	8630330696303481511
41.54566	-71.29144	Middletown	US	America/New_York	863033069630348073
60.2052	24.6522	Espoo	FI	Europe/Helsinki	3590433799317662253
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	863033069630348768
13.65805	102.56365	Paoy Paet	KH	Asia/Phnom_Penh	863033069630348438
6.8485	3.64633	Shagamu	NG	Africa/Lagos	3590433799317662113
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	359043379931766205
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	3590433799317661966
-20.25333	-43.80139	Itabirito	BR	America/Sao_Paulo	3590433799317662212
64.5635	39.8302	Severodvinsk	RU	Europe/Moscow	3590433799317661180
10.98778	-74.95472	Puerto Colombia	CO	America/Bogota	3590433799317662121
42.52787	-70.92866	Peabody	US	America/New_York	8630330696303481420
-11.78333	19.91667	Luena	AO	Africa/Luanda	863033069630348610
19.21667	73.08333	Dombivli	IN	Asia/Kolkata	8630330696303481727
39.32011	-76.51552	Rosedale	US	America/New_York	3590433799317661628
29.21399	78.95693	Kashipur	IN	Asia/Kolkata	8630330696303481222
43.78956	7.60872	Ventimiglia	IT	Europe/Rome	8630330696303482188
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	8630330696303482121
50.80904	8.77069	Marburg an der Lahn	DE	Europe/Berlin	3590433799317661479
57.30185	39.85331	Gavrilov-Yam	RU	Europe/Moscow	8630330696303482352
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	8630330696303481636
9.89206	43.38531	Baki	SO	Africa/Mogadishu	3590433799317661974
48.28259	9.72749	Ehingen	DE	Europe/Berlin	359043379931766817
41.24264	16.50104	Bisceglie	IT	Europe/Rome	3590433799317661727
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	8630330696303481370
40.72371	-73.95097	Greenpoint	US	America/New_York	3590433799317661644
36.65	138.31667	Suzaka	JP	Asia/Tokyo	359043379931766338
41.6764	-91.58045	Coralville	US	America/Chicago	8630330696303481875
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	863033069630348214
17.54907	82.85749	Elamanchili	IN	Asia/Kolkata	359043379931766155
52.14	5.58472	Barneveld	NL	Europe/Amsterdam	359043379931766916
38.07789	13.44275	Villabate	IT	Europe/Rome	359043379931766825
37.05944	37.3825	Gaziantep	TR	Europe/Istanbul	3590433799317662360
-2.90055	-79.00453	Cuenca	EC	America/Guayaquil	3590433799317661537
-10.33333	39.28333	Nyangao	TZ	Africa/Dar_es_Salaam	3590433799317661685
40.24537	-75.64963	Pottstown	US	America/New_York	863033069630348172
13.44581	101.18445	Phanat Nikhom	TH	Asia/Bangkok	863033069630348495
37.31065	13.57661	Agrigento	IT	Europe/Rome	359043379931766445
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	863033069630348669
42.58342	-71.8023	Fitchburg	US	America/New_York	863033069630348651
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	3590433799317661669
13.73417	-89.71472	Sonzacate	SV	America/El_Salvador	3590433799317661388
-11.48472	-37.93278	Rio Real	BR	America/Bahia	359043379931766593
12.18441	18.69303	Mongo	TD	Africa/Ndjamena	863033069630348222
33.08014	-83.2321	Milledgeville	US	America/New_York	8630330696303481891
-11.78333	19.91667	Luena	AO	Africa/Luanda	3590433799317662303
45.79377	8.88104	Malnate	IT	Europe/Rome	359043379931766759
43.1009	-75.23266	Utica	US	America/New_York	3590433799317661305
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	8630330696303482386
36.72544	3.55665	Thenia	DZ	Africa/Algiers	359043379931766536
