ts	imei	mwra	c.katana	c.dogalize	c.android.gm	c.android.chrome	c.android.youtube	c.UCMobile.intl	c.updateassist	c.UCMobile.x86	c.android.vending	c.raider
2018-05-11 02:26:00	8630330696303482030	1.00000	11.90551	11.92516	13.63830	7.76954	5.11922	58.58313	62.11397	54.46384	87.11777	89.07702
2018-05-11 02:27:00	8630330696303481412	1.00000	12.64479	8.39127	14.30895	11.02094	9.13058	65.40384	60.23337	48.48067	49.83536	15.74589
2018-05-11 02:28:00	3590433799317661149	1.00000	9.80981	14.45770	14.74061	10.18912	15.38785	39.81089	59.42094	73.06136	28.88420	25.04204
2018-05-11 02:29:00	8630330696303482089	1.00000	13.36838	11.82260	15.17485	12.00653	11.17937	42.52415	62.01348	44.52147	37.04683	80.97464
2018-05-11 02:30:00	359043379931766296	1.00000	10.80121	14.35643	13.79917	14.36474	12.71734	59.40174	42.64097	51.84764	38.14347	48.41823
2018-05-11 02:31:00	8630330696303481024	1.00000	8.67403	11.53943	12.31806	13.22467	15.16268	39.17413	47.85654	60.98207	70.03693	93.14959
2018-05-11 02:32:00	8630330696303481909	1.00000	13.49997	10.07846	13.27126	10.51500	8.11564	42.60481	47.92499	65.94664	26.24633	18.91709
2018-05-11 02:33:00	8630330696303481107	0.00000	9.92289	5.52476	13.69314	12.61592	13.27925	68.85158	42.65408	71.62617	88.48263	38.23818
2018-05-11 02:34:00	359043379931766247	1.00000	12.95692	9.86280	15.41129	8.12658	10.20514	66.10709	72.84024	45.50767	16.27811	83.13077
2018-05-11 02:35:00	359043379931766999	1.00000	13.83199	13.38456	13.41720	14.05032	14.66846	69.60017	56.04597	57.21709	66.03069	89.80748
2018-05-11 02:36:00	359043379931766643	0.00000	11.65731	13.28392	7.11491	14.51970	14.98880	50.86381	54.13145	72.30787	33.26762	56.98057
2018-05-11 02:37:00	3590433799317661628	1.00000	11.38441	10.96552	12.30969	10.04814	8.52945	59.25741	57.68325	22.23345	26.28792	77.55178
2018-05-11 02:38:00	8630330696303481990	0.00000	14.46539	7.87856	14.07157	12.19287	13.79511	51.28439	63.04814	27.96284	21.75049	26.40394
2018-05-11 02:39:00	8630330696303482469	1.00000	12.26301	13.73716	9.68876	14.95765	11.44353	67.94319	54.71270	64.09080	26.27054	34.34754
2018-05-11 02:40:00	863033069630348487	0.00000	16.10232	8.47486	15.71602	11.12297	12.89175	58.63151	80.67325	39.23502	52.63833	67.70853
2018-05-11 02:41:00	359043379931766171	1.00000	13.38774	12.62449	11.48955	13.87352	14.01565	58.92814	41.39099	50.31838	78.38373	94.66914
2018-05-11 02:42:00	8630330696303481511	1.00000	14.09085	12.24556	11.48806	14.02107	11.34217	61.53624	60.35875	49.82785	62.45478	43.58029
2018-05-11 02:43:00	8630330696303482329	1.00000	14.00946	8.75130	11.99327	12.60339	10.63324	62.66360	45.30005	45.97318	45.80601	15.56721
2018-05-11 02:44:00	3590433799317661586	0.00000	11.92538	14.02789	10.62724	13.11021	13.86632	68.07512	47.15183	42.17149	96.69777	45.41417
2018-05-11 02:45:00	8630330696303481131	0.00000	15.32815	10.53747	10.74102	9.81567	8.42465	71.13513	51.89819	70.09009	73.30794	83.78931
2018-05-11 02:46:00	3590433799317661172	1.00000	12.69363	13.37900	12.15882	13.80977	12.30180	49.66477	51.06744	37.13755	76.99179	82.13017
2018-05-11 02:47:00	8630330696303481263	0.00000	11.06507	9.23762	12.47350	11.11686	15.19973	77.52293	16.38171	63.47647	24.35162	83.84044
2018-05-11 02:48:00	8630330696303482261	0.00000	12.63593	10.30936	10.94006	14.08482	13.94547	67.32008	36.75401	45.40277	88.48419	11.75622
2018-05-11 02:49:00	8630330696303482394	0.00000	11.74944	10.32416	11.17501	12.57079	14.33332	70.19547	53.17167	42.37432	92.18979	94.49667
2018-05-11 02:50:00	3590433799317662287	1.00000	11.92845	10.37327	9.40144	7.42794	8.59049	51.40671	52.97081	22.84326	99.77033	21.19407
2018-05-11 02:51:00	8630330696303482287	1.00000	12.22022	14.51963	10.32603	13.36357	10.58848	74.41159	49.00783	65.35273	67.96162	64.55087
2018-05-11 02:52:00	8630330696303481610	1.00000	12.25185	10.66597	12.14109	12.15294	12.02789	57.21655	39.02603	37.86232	61.71633	86.48209
2018-05-11 02:53:00	3590433799317661982	1.00000	13.05833	7.87918	12.41506	9.39895	11.62664	62.23145	35.02672	54.35967	72.90402	40.20655
2018-05-11 02:54:00	3590433799317661503	1.00000	7.11829	14.18096	12.19705	13.34984	13.21302	83.18620	48.33035	56.95192	69.75504	81.23660
2018-05-11 02:55:00	359043379931766825	1.00000	14.38754	11.73022	13.94389	10.67936	11.32805	60.61449	70.02235	51.42932	11.01057	10.44956
2018-05-11 02:56:00	3590433799317661396	1.00000	16.83272	7.30664	10.18906	8.55634	11.64561	51.59362	40.61093	46.57725	79.10608	39.18866
2018-05-11 02:57:00	8630330696303482303	1.00000	9.70919	11.20089	16.52658	10.74062	6.21859	51.77797	66.24929	53.22619	91.81383	88.29106
2018-05-11 02:58:00	3590433799317662071	0.00000	11.84799	13.16725	10.71428	11.33626	13.13049	50.71593	83.29286	69.91494	24.12910	27.35176
2018-05-11 02:59:00	8630330696303482121	0.00000	11.42994	12.12336	10.53755	12.46929	14.56625	69.88434	77.51439	76.13159	15.53979	76.81251
2018-05-11 03:00:00	8630330696303481396	1.00000	14.80448	9.18507	12.39285	9.25073	10.50257	64.19812	57.99643	38.13383	49.51070	79.00290
2018-05-11 03:01:00	8630330696303481511	1.00000	14.36940	9.75029	15.56727	8.05894	7.56243	52.76958	74.11489	64.52406	19.24026	28.22330
2018-05-11 03:02:00	8630330696303481628	1.00000	13.68012	13.20645	11.51537	13.87242	12.61027	59.14509	49.00087	76.64358	17.06399	29.12461
2018-05-11 03:03:00	3590433799317661974	1.00000	11.16481	8.69487	11.93183	8.41868	12.23240	55.63749	53.15688	37.17211	83.57062	25.49410
2018-05-11 03:04:00	3590433799317661644	0.00000	15.21033	14.36255	10.52086	12.12707	13.89739	70.33300	56.06644	41.99613	44.31439	6.34126
2018-05-11 03:05:00	359043379931766882	1.00000	12.08828	11.14737	12.33845	14.39776	13.91029	61.27644	50.00282	30.94538	92.12012	57.24647
2018-05-11 03:06:00	3590433799317661685	1.00000	13.11716	14.39901	12.03185	13.42236	11.74562	69.12671	44.23186	50.67945	1.30722	44.80140
2018-05-11 03:07:00	8630330696303482261	0.00000	10.91191	11.72684	10.18101	9.57061	9.84167	36.89400	74.15132	38.24439	83.67654	37.21067
2018-05-11 03:08:00	8630330696303482246	1.00000	13.37206	12.13996	12.10617	12.64203	11.27665	68.57424	61.39647	49.87349	49.30909	19.09100
2018-05-11 03:09:00	863033069630348057	1.00000	13.78772	13.68188	12.00548	13.93907	12.98551	44.35080	44.56401	61.44815	10.20185	69.78479
2018-05-11 03:10:00	3590433799317661990	1.00000	9.83828	10.42297	13.04119	11.28284	12.18219	50.89138	31.09409	52.16257	17.63371	49.79531
2018-05-11 03:11:00	863033069630348743	1.00000	13.44244	14.51448	11.77160	13.32339	11.09937	59.81336	82.20019	53.48842	44.95924	11.11205
2018-05-11 03:12:00	8630330696303482154	1.00000	16.80173	8.91982	12.51008	11.33608	9.98674	55.51434	44.91580	39.06294	42.21399	42.83571
2018-05-11 03:13:00	8630330696303481917	0.00000	14.28795	12.74317	7.72893	9.58050	9.80283	52.87325	62.14853	37.17280	83.44444	12.55573
2018-05-11 03:14:00	8630330696303482105	1.00000	13.70856	11.40778	13.39210	12.69235	14.56516	50.82930	30.97842	45.29699	8.09738	68.75004
2018-05-11 03:15:00	863033069630348883	1.00000	13.22385	13.62594	13.35892	11.62591	12.26777	64.33677	58.49052	61.80857	11.98273	77.76802
2018-05-11 03:16:00	3590433799317662352	1.00000	17.28965	8.37757	14.26685	11.43388	5.81020	60.82374	35.40751	57.27328	10.22286	17.69056
2018-05-11 03:17:00	8630330696303482477	1.00000	10.93287	8.70415	13.64003	9.38357	12.69188	70.61294	63.31773	40.75239	69.27679	49.51819
2018-05-11 03:18:00	359043379931766353	1.00000	14.72149	8.68156	14.59024	12.69183	8.91360	65.74837	52.50038	60.98747	78.50448	22.87374
2018-05-11 03:19:00	3590433799317661941	0.00000	13.60658	13.52498	13.94791	13.26035	12.23084	59.95297	56.58366	64.98482	95.11542	16.98517
2018-05-11 03:20:00	359043379931766700	0.00000	13.51657	12.12589	12.25061	12.88804	14.82134	31.31488	49.27207	61.44736	47.30437	6.82876
2018-05-11 03:21:00	3590433799317661420	0.00000	14.11583	9.02367	10.52412	14.21984	10.25909	67.07868	62.19120	48.71864	87.52003	58.48324
2018-05-11 03:22:00	8630330696303482188	1.00000	11.29622	16.49017	14.89666	12.78668	14.79681	46.22756	61.25483	57.60720	49.53169	41.44138
2018-05-11 03:23:00	8630330696303481792	1.00000	11.46706	12.02786	12.13540	12.66887	13.65523	70.12737	56.41779	44.32302	4.73618	97.17428
2018-05-11 03:24:00	8630330696303481727	1.00000	15.55973	8.18095	12.71750	13.51705	9.56990	69.78400	74.85423	53.67793	70.45707	20.14743
2018-05-11 03:25:00	3590433799317661818	1.00000	11.51824	12.06827	10.97351	9.87127	6.39423	52.97375	43.73678	65.24671	32.28432	53.68014
2018-05-11 03:26:00	8630330696303481958	1.00000	11.98122	16.13496	17.14382	12.17671	10.78675	50.43848	73.23767	56.20274	98.10646	13.73779
2018-05-11 03:27:00	3590433799317661537	0.00000	15.10952	10.47683	14.20978	13.40931	10.31294	42.00295	61.16840	71.22580	17.05331	68.71980
2018-05-11 03:28:00	359043379931766759	0.00000	10.67848	10.68250	6.49663	15.62470	11.03684	75.38599	66.29885	42.32486	51.44597	84.88982
2018-05-11 03:29:00	8630330696303481487	0.00000	14.08759	13.27875	6.59079	11.76170	13.49893	45.97158	63.61786	50.53819	70.06190	50.90967
2018-05-11 03:30:00	3590433799317661438	1.00000	15.83583	11.88133	11.43149	10.02250	13.56693	54.17602	57.71980	31.73113	22.90827	99.99808
2018-05-11 03:31:00	3590433799317661669	1.00000	14.22254	14.93769	10.39277	12.22685	11.44422	66.24564	50.25015	44.63709	8.36987	48.45953
2018-05-11 03:32:00	3590433799317662352	1.00000	12.13287	9.38456	12.80674	13.38138	14.57797	87.11811	33.10313	55.49938	91.35260	88.21396
2018-05-11 03:33:00	8630330696303481446	1.00000	11.40574	10.05992	14.09910	9.22329	10.09903	31.49059	37.06990	46.88809	28.92269	57.31653
2018-05-11 03:34:00	3590433799317662444	1.00000	8.56218	13.39712	12.89997	7.41412	3.31931	62.24590	70.09274	88.44969	93.23325	77.19907
2018-05-11 03:35:00	863033069630348388	1.00000	14.97352	9.93761	15.35958	13.13303	10.69108	63.25993	70.43066	56.25282	89.36580	82.90972
2018-05-11 03:36:00	3590433799317661958	1.00000	11.67332	11.42937	14.29149	10.31070	13.06953	60.49456	57.82891	43.28045	95.52523	24.09095
2018-05-11 03:37:00	8630330696303481511	1.00000	11.23710	10.29107	11.54273	14.49842	10.94650	57.41437	71.40375	64.63851	90.50776	18.35231
2018-05-11 03:38:00	8630330696303481354	0.00000	13.37279	10.07272	6.20749	14.41666	12.45222	37.02553	63.20828	21.42734	81.02390	74.62192
2018-05-11 03:39:00	8630330696303481875	0.00000	13.33382	7.49053	13.86769	11.95954	10.69628	64.34236	56.35458	31.80179	2.80896	44.13916
2018-05-11 03:40:00	863033069630348503	1.00000	11.32671	8.74928	12.51959	13.08189	13.57536	47.91862	52.42438	59.53040	43.96901	27.48531
2018-05-11 03:41:00	3590433799317662477	0.00000	15.21322	9.24562	11.94327	7.97947	10.42477	53.30491	52.90234	65.99524	66.14626	75.54988
2018-05-11 03:42:00	3590433799317661933	0.00000	12.02661	10.01876	6.15427	12.47057	10.54561	56.37581	37.13738	34.88970	46.03302	44.56278
2018-05-11 03:43:00	863033069630348826	1.00000	14.62445	10.18118	14.86622	9.03181	8.84326	68.57308	72.85064	49.44225	57.65268	40.62692
2018-05-11 03:44:00	863033069630348396	1.00000	12.04356	11.71517	14.61483	12.44304	12.90666	59.43050	31.11493	52.03717	69.15260	82.45706
2018-05-11 03:45:00	8630330696303481149	1.00000	10.08917	13.22345	9.94236	13.65712	15.33235	43.91518	61.51691	44.27204	78.50986	72.88140
2018-05-11 03:46:00	863033069630348909	1.00000	15.06311	7.55148	12.30302	11.85930	11.29723	53.89911	56.60319	60.90207	57.90587	97.52685
2018-05-11 03:47:00	3590433799317661065	1.00000	13.55278	13.68983	9.77037	14.72197	13.86544	56.46844	52.41778	40.42264	6.58043	39.33106
2018-05-11 03:48:00	863033069630348008	1.00000	11.35563	12.92219	13.76247	10.46587	15.16931	52.76487	56.83565	65.92853	2.86531	30.52109
2018-05-11 03:49:00	359043379931766189	0.00000	10.12160	7.25255	12.05294	15.17946	12.25253	65.39199	66.08946	53.82123	89.54322	68.13458
2018-05-11 03:50:00	8630330696303481818	1.00000	11.65292	11.02825	16.29810	10.58320	11.28116	37.88112	56.50143	47.08689	14.68273	12.81392
2018-05-11 03:51:00	3590433799317662022	0.00000	16.21144	6.48184	13.58903	13.01130	10.87872	51.02234	55.24679	48.47712	46.24592	41.74152
2018-05-11 03:52:00	8630330696303481289	1.00000	12.48156	12.75010	11.20516	11.08128	14.15036	48.84933	66.89342	29.15008	20.67613	27.04675
2018-05-11 03:53:00	3590433799317661701	1.00000	15.25113	9.44752	13.28899	9.64151	7.82822	68.22915	45.39344	47.77221	39.36492	38.09372
2018-05-11 03:54:00	8630330696303481164	0.00000	10.73653	10.09433	14.06631	13.82543	16.43853	59.91005	61.68844	46.17926	84.11605	44.85749
2018-05-11 03:55:00	8630330696303481164	1.00000	15.21005	15.39461	10.29211	12.02554	11.07255	44.34462	40.05619	42.87052	48.93042	2.78426
2018-05-11 03:56:00	359043379931766122	0.00000	13.03035	11.11522	14.99847	10.81611	16.38872	71.11468	51.53058	48.77196	10.78244	96.71838
2018-05-11 03:57:00	8630330696303482303	1.00000	13.70872	12.59925	12.94069	13.70074	13.89902	61.22677	50.87388	36.07534	1.39580	45.53405
2018-05-11 03:58:00	8630330696303482113	1.00000	11.90008	10.55466	12.58706	9.32113	8.10579	56.05170	53.25203	54.23940	47.23025	1.32726
2018-05-11 03:59:00	863033069630348354	1.00000	12.74423	4.32054	11.48200	12.03820	11.78324	59.78931	43.60152	60.53223	98.78519	81.16644
2018-05-11 04:00:00	3590433799317662410	0.00000	14.44552	9.19744	10.79622	8.03478	11.37484	42.24883	49.42841	75.68170	75.77578	34.22134
2018-05-11 04:01:00	863033069630348479	1.00000	13.37219	10.25382	11.61040	9.34691	6.52974	55.31291	48.21718	63.66549	69.95324	48.00548
2018-05-11 04:02:00	863033069630348446	0.00000	13.13045	6.48990	13.49913	11.40841	11.31517	61.19923	44.78317	56.89923	94.12542	18.76147
2018-05-11 04:03:00	863033069630348560	1.00000	14.30560	14.97944	11.67628	12.61037	8.62218	63.26789	46.38254	48.72653	33.44636	25.67382
2018-05-11 04:04:00	359043379931766239	0.00000	13.15558	10.94527	10.76227	13.78683	11.27933	58.01595	64.66905	49.32071	52.35904	56.71654
2018-05-11 04:05:00	3590433799317662311	0.00000	10.69038	13.93435	9.22941	13.54002	16.09067	70.10061	59.47588	48.23641	89.08491	15.10283
2018-05-11 04:06:00	3590433799317662089	1.00000	10.14736	8.11595	14.27310	10.48045	10.01066	54.56302	58.06803	49.38011	15.10538	48.64709
2018-05-11 04:07:00	863033069630348990	1.00000	12.21118	12.98771	14.68222	11.69849	13.36431	49.13024	65.42054	57.80056	8.54402	16.37661
2018-05-11 04:08:00	3590433799317661156	1.00000	12.78867	14.57272	12.43769	12.46590	13.07156	52.55256	58.18973	37.15075	92.00634	43.98369
2018-05-11 04:09:00	8630330696303481818	1.00000	11.40101	14.34378	11.01860	16.92686	13.56275	58.20792	55.53131	58.24004	68.51458	68.74383
2018-05-11 04:10:00	359043379931766502	1.00000	16.09836	5.70291	12.68329	10.47005	12.74344	65.86282	59.96069	56.36021	25.90270	12.36766
2018-05-11 04:11:00	8630330696303481081	0.00000	11.29477	14.14305	14.22356	12.85156	14.88423	51.02984	43.35012	54.18995	9.95818	86.06616
2018-05-11 04:12:00	3590433799317661313	0.00000	14.02394	9.66113	11.76088	10.39516	12.87497	49.21902	57.26433	42.06750	21.96779	12.63377
2018-05-11 04:13:00	8630330696303482311	0.00000	14.41770	5.29380	14.63473	12.91711	11.50158	78.83294	39.14321	33.32517	26.44140	70.09095
2018-05-11 04:14:00	8630330696303482485	1.00000	15.81804	17.56793	14.22053	12.21704	14.65796	51.29980	54.08040	61.72662	90.72123	85.61434
2018-05-11 04:15:00	8630330696303481230	0.00000	14.45464	12.93652	9.25269	15.01021	17.41497	63.50614	57.75138	43.79976	58.38094	88.99937
2018-05-11 04:16:00	359043379931766551	1.00000	12.59664	14.78661	11.05629	13.74173	13.77408	55.19727	47.00460	50.00137	86.11506	30.94861
2018-05-11 04:17:00	359043379931766304	1.00000	15.05401	7.48501	14.51751	9.00365	11.82015	55.88382	30.99692	47.99372	86.48991	37.82955
2018-05-11 04:18:00	863033069630348750	0.00000	9.46381	8.73501	12.39899	14.48330	14.35411	55.11225	56.77804	35.47279	3.18552	75.99170
2018-05-11 04:19:00	3590433799317661099	0.00000	14.46159	11.41361	7.37133	15.61550	14.55354	61.74190	62.26236	62.54837	80.28423	65.30240
2018-05-11 04:20:00	8630330696303481701	1.00000	11.10569	13.71638	14.43236	12.98789	16.64176	39.50069	55.87968	31.38122	1.54700	92.11942
2018-05-11 04:21:00	359043379931766932	0.00000	10.61058	7.59282	13.16284	11.75663	13.59426	77.80569	40.87725	48.85695	94.14072	0.49411
2018-05-11 04:22:00	863033069630348065	1.00000	11.57561	10.58227	11.80236	14.34545	8.99238	39.30820	52.16439	54.31896	23.19992	25.96605
2018-05-11 04:23:00	359043379931766882	1.00000	10.83718	8.11667	15.62826	11.84402	14.04198	66.25047	68.80005	61.95944	25.68614	84.56809
2018-05-11 04:24:00	359043379931766841	1.00000	13.33398	12.50801	14.67469	10.55624	10.51323	45.59792	49.80275	49.08421	21.60815	0.17317
2018-05-11 04:25:00	8630330696303481891	1.00000	11.55062	7.99332	12.72713	10.09563	10.53083	63.81070	48.37311	37.68886	7.42894	19.00543
2018-05-11 04:26:00	359043379931766635	1.00000	14.67572	13.67375	14.61140	13.00833	12.57159	45.03776	45.72570	37.34788	76.69219	36.84333
2018-05-11 04:27:00	8630330696303481008	1.00000	10.86750	12.26190	14.17572	11.67333	12.42593	36.58449	58.87692	46.39014	0.40370	72.02358
2018-05-11 04:28:00	863033069630348198	1.00000	12.78359	11.47878	10.36665	13.56440	12.79348	62.75418	47.65289	56.92790	64.94547	53.22322
2018-05-11 04:29:00	3590433799317661065	1.00000	12.76952	9.83906	12.86427	7.97831	9.02070	73.40721	46.42638	42.66759	96.58726	72.92857
2018-05-11 04:30:00	8630330696303482162	1.00000	13.19236	7.92333	15.13550	6.00714	11.02902	62.78965	72.67218	24.13023	68.48216	27.91802
2018-05-11 04:31:00	359043379931766015	1.00000	14.98082	9.74517	14.32252	8.10839	8.13596	55.47160	49.32147	44.61014	21.63521	62.98774
2018-05-11 04:32:00	3590433799317661685	0.00000	12.84270	14.12707	11.58608	12.60852	13.96700	63.81961	69.34038	31.92130	70.66945	82.12835
2018-05-11 04:33:00	863033069630348859	1.00000	12.26295	17.34366	10.07366	15.87832	12.85729	71.67595	31.80594	61.48703	14.66540	10.79193
2018-05-11 04:34:00	8630330696303481230	1.00000	15.40018	8.36190	12.50190	10.18910	10.80216	75.80812	48.00738	62.99519	91.23377	82.23053
2018-05-11 04:35:00	3590433799317662295	0.00000	15.15563	13.57772	10.42700	12.76547	14.29887	60.19927	72.24818	64.16951	39.30520	25.34339
2018-05-11 04:36:00	8630330696303481065	0.00000	12.96902	10.25372	10.13660	14.44368	12.04887	70.36604	46.64088	51.93114	62.00480	87.36991
2018-05-11 04:37:00	3590433799317661263	1.00000	9.38468	8.24290	12.54236	5.02764	10.17903	64.72779	51.19492	41.77927	7.16053	94.72164
2018-05-11 04:38:00	863033069630348032	1.00000	13.92827	9.51931	15.62602	11.68288	11.89762	65.26224	60.32627	62.11217	9.30576	43.03533
2018-05-11 04:39:00	863033069630348180	0.00000	12.15583	14.40892	10.85021	14.46845	10.73123	48.01203	75.68109	42.66602	7.44029	52.49564
2018-05-11 04:40:00	8630330696303481321	0.00000	14.88383	12.12181	10.07559	12.91208	13.30768	66.17488	67.97892	19.49755	40.94856	66.16151
2018-05-11 04:41:00	3590433799317661750	1.00000	12.76974	8.98992	12.49584	13.35604	12.91563	64.37588	62.02264	62.23915	14.69236	75.82290
2018-05-11 04:42:00	863033069630348040	1.00000	12.95771	11.91895	15.03412	15.22953	11.07916	60.11925	74.01557	64.40771	52.51116	34.40645
2018-05-11 04:43:00	359043379931766411	1.00000	12.38883	9.15846	12.78862	7.64925	7.48588	72.71690	57.01712	32.78438	59.83603	11.55542
2018-05-11 04:44:00	8630330696303482311	1.00000	15.43827	8.70069	12.32325	10.76504	10.82612	70.10401	45.12524	54.07899	44.60695	76.22393
2018-05-11 04:45:00	8630330696303482139	1.00000	12.03345	8.22830	9.11168	9.85889	12.38021	66.08335	62.56577	46.40097	15.03958	42.96704
2018-05-11 04:46:00	3590433799317662196	1.00000	12.64681	12.32095	12.43394	12.63525	11.67098	59.89184	40.46004	56.14106	36.85378	72.79386
2018-05-11 04:47:00	863033069630348263	1.00000	12.75037	13.37050	13.72453	12.65995	12.63429	40.36855	50.51390	59.20085	40.50722	20.02917
2018-05-11 04:48:00	3590433799317661644	1.00000	14.60746	11.28959	13.87366	13.33138	11.67224	48.53636	65.74028	79.74634	88.33917	98.00658
2018-05-11 04:49:00	8630330696303481040	0.00000	13.19904	14.19889	9.56693	11.95310	14.24158	67.14223	60.36523	55.83753	78.19054	17.98133
2018-05-11 04:50:00	3590433799317661230	1.00000	15.42859	5.62688	14.21940	9.69697	11.70096	48.66151	53.13616	49.62226	20.51629	85.73909
2018-05-11 04:51:00	8630330696303481511	0.00000	10.17354	12.55825	7.26531	13.69818	10.56576	32.04223	42.85258	39.01774	68.69149	19.57283
2018-05-11 04:52:00	8630330696303481008	0.00000	12.08640	13.53593	9.82194	12.93884	11.06626	68.60973	72.39579	41.82362	31.70490	94.38610
2018-05-11 04:53:00	3590433799317662360	0.00000	11.60698	13.38991	11.11221	11.41464	12.64603	62.27874	61.01355	46.10573	34.15501	61.28797
2018-05-11 04:54:00	8630330696303481024	0.00000	14.64532	13.49851	12.06197	11.17651	15.55196	64.23040	29.50565	69.23514	38.36744	67.90011
2018-05-11 04:55:00	8630330696303481263	0.00000	12.71866	14.67744	11.49122	14.92404	13.49583	51.03261	60.95078	67.16437	38.68673	77.36397
2018-05-11 04:56:00	3590433799317662006	1.00000	11.92935	11.72328	15.84798	11.69006	12.70014	54.63799	57.42115	57.96250	77.91176	51.79947
2018-05-11 04:57:00	8630330696303481636	0.00000	12.15596	7.30807	12.80093	9.88690	11.80593	63.43130	64.61581	57.47696	87.77628	89.59107
2018-05-11 04:58:00	3590433799317661420	1.00000	12.20467	11.87868	16.38425	11.24684	12.09873	55.94789	38.47558	55.27717	48.92610	7.93777
2018-05-11 04:59:00	359043379931766379	1.00000	16.05802	6.98535	10.62287	9.55366	11.94624	69.48295	54.17944	66.27775	0.72558	64.19746
2018-05-11 05:00:00	863033069630348032	1.00000	13.74188	13.35540	15.49372	9.03023	14.94292	53.67863	72.37914	58.18036	35.97972	49.57922
2018-05-11 05:01:00	8630330696303481792	1.00000	12.21550	12.89624	13.34874	12.70312	14.80631	75.20669	44.61473	44.44263	14.97773	48.63969
2018-05-11 05:02:00	359043379931766494	1.00000	11.44249	13.23697	8.50261	14.84380	13.46558	53.03421	78.47386	56.62218	35.64900	88.90381
2018-05-11 05:03:00	8630330696303481669	0.00000	10.23201	9.21968	12.83169	14.82216	14.64297	46.59358	43.38746	62.20865	49.26564	53.10327
2018-05-11 05:04:00	8630330696303481917	0.00000	15.13430	10.56685	15.59871	6.95951	13.69850	47.56687	57.68318	63.42645	87.25733	29.23164
2018-05-11 05:05:00	3590433799317661784	1.00000	11.11387	10.76028	13.15686	14.53793	15.12017	61.80521	67.87476	70.09156	93.81543	41.82159
2018-05-11 05:06:00	8630330696303482055	0.00000	13.68085	13.54437	9.03553	13.24404	13.16286	67.60626	38.00129	60.95199	42.55994	3.96869
2018-05-11 05:07:00	8630330696303481420	1.00000	11.02178	8.48786	12.60559	8.55565	6.41982	55.61011	76.94043	32.31102	79.73038	93.47606
2018-05-11 05:08:00	359043379931766718	1.00000	12.77602	7.43450	10.96663	11.41986	11.89574	59.77651	53.96762	73.99840	98.12256	63.10873
2018-05-11 05:09:00	359043379931766056	0.00000	11.54619	11.54881	9.10630	15.54534	10.17287	64.09585	52.08595	76.60231	32.58689	35.66646
2018-05-11 05:10:00	8630330696303481693	1.00000	13.02276	7.96302	11.86238	9.78875	14.24116	35.66564	74.65694	61.22882	40.73513	63.27057
2018-05-11 05:11:00	863033069630348313	0.00000	10.73588	7.45916	10.98715	14.74947	12.37888	81.48106	31.16156	42.06206	18.80978	80.77465
2018-05-11 05:12:00	863033069630348370	0.00000	9.97137	8.73385	13.56738	13.86064	16.72988	56.23787	58.42765	49.42779	81.98111	82.21903
2018-05-11 05:13:00	863033069630348461	1.00000	13.15646	8.49259	10.46769	9.61044	11.21843	35.35151	51.82665	57.43315	25.01093	20.01776
2018-05-11 05:14:00	359043379931766106	1.00000	12.44730	13.17637	12.74351	11.77245	13.10046	75.63042	57.76380	48.55853	11.30297	17.07420
2018-05-11 05:15:00	8630330696303481982	0.00000	13.01146	15.72327	12.28370	9.74126	12.36372	47.00968	56.73453	57.77404	72.32576	97.75957
2018-05-11 05:16:00	3590433799317661511	1.00000	15.33812	10.45396	11.62921	8.09513	8.23473	70.22958	83.75892	47.93535	36.19043	56.05706
2018-05-11 05:17:00	359043379931766726	0.00000	14.65731	8.05731	14.82843	12.31473	11.35688	73.94385	82.03824	47.71923	86.65270	29.12402
2018-05-11 05:18:00	3590433799317661032	1.00000	15.18674	15.34467	17.56360	12.17648	12.68567	64.45248	67.31078	43.13673	99.08832	69.99582
2018-05-11 05:19:00	3590433799317661743	1.00000	9.25084	7.92539	12.19819	15.12215	13.74527	58.41961	54.10713	56.42290	93.61859	59.02753
2018-05-11 05:20:00	3590433799317661248	0.00000	14.19885	10.44057	12.66986	11.17898	13.57496	67.83491	69.87561	55.90165	86.48637	8.63763
2018-05-11 05:21:00	8630330696303481834	1.00000	13.42799	8.22164	10.85945	11.97853	10.46241	72.59648	52.16333	75.64597	69.39224	99.93349
2018-05-11 05:22:00	3590433799317662055	1.00000	14.38700	11.21686	13.61627	9.64386	9.28043	54.10220	53.74654	58.27428	57.29728	24.93182
2018-05-11 05:23:00	8630330696303482071	1.00000	13.42478	6.99437	9.46323	13.55158	10.68915	46.82744	40.21515	26.77957	8.43113	82.70413
2018-05-11 05:24:00	863033069630348925	1.00000	10.74417	11.42768	14.76919	6.53037	4.57071	62.96856	62.43547	45.01319	93.79844	31.80266
2018-05-11 05:25:00	8630330696303482246	0.00000	12.45801	13.49743	11.72505	11.84525	13.29927	78.41734	77.54768	58.87526	82.72835	22.04172
2018-05-11 05:26:00	359043379931766452	1.00000	14.59670	10.39412	13.57681	12.67132	11.17652	54.63357	44.79059	57.89726	67.14265	22.01282
2018-05-11 05:27:00	8630330696303481669	0.00000	10.94650	8.83121	13.37268	13.59820	15.11949	68.25395	58.32493	46.78312	81.85888	55.98649
2018-05-11 05:28:00	359043379931766312	1.00000	16.68428	10.14365	13.10517	10.28575	7.96728	58.01845	44.54092	57.92181	63.37816	40.67256
